group,kind,insertion_type,insertion,temp_c,test_number,test_name,freq_ghz,lut,lo_idac,pa_channel,corr_median,corr_mean,n,mad_multiplier
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,BE,B1,135,53249,TXPA_81FwLu148Tx7_D095,81,148.0,,TX7,9.89919651933415,9.908155704607028,8447,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,BE,B1,135,53250,TXPA_81FwLu148Tx8_D095,81,148.0,,TX8,9.78146301933415,9.780564746939055,8484,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,BE,B2,25,53243,TXPA_81FwLu148Tx1_D095,81,148.0,,TX1,10.0254069893342,10.025900942527489,7093,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,BE,B2,25,53244,TXPA_81FwLu148Tx2_D095,81,148.0,,TX2,10.124376989334198,10.125130266699303,7135,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,BE,B2,25,53245,TXPA_81FwLu148Tx3_D095,81,148.0,,TX3,10.2417419893342,10.241900984830963,7106,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,BE,B2,25,53246,TXPA_81FwLu148Tx4_D095,81,148.0,,TX4,10.180596989334198,10.170730405708797,7133,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,BE,B2,25,53247,TXPA_81FwLu148Tx5_D095,81,148.0,,TX5,10.3577319893342,10.360334894750984,7126,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,BE,B2,25,53248,TXPA_81FwLu148Tx6_D095,81,148.0,,TX6,10.2943419893342,10.284307075918539,7126,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,BE,B2,25,53249,TXPA_81FwLu148Tx7_D095,81,148.0,,TX7,10.3864169893342,10.38825418097867,7133,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,BE,B2,25,53250,TXPA_81FwLu148Tx8_D095,81,148.0,,TX8,10.0442969893342,10.052349604589386,7132,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B1,135,55219,TXPC_76FwLu170Tx1_D095,76,170.0,,TX1,11.374341878725598,11.368620681471867,8375,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B1,135,55220,TXPC_76FwLu170Tx2_D095,76,170.0,,TX2,11.143354378725597,11.149925509621262,8396,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B1,135,55221,TXPC_76FwLu170Tx3_D095,76,170.0,,TX3,11.167642878725598,11.167627892453664,8377,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B1,135,55222,TXPC_76FwLu170Tx4_D095,76,170.0,,TX4,11.1991308787256,11.199250082928376,8423,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B1,135,55223,TXPC_76FwLu170Tx5_D095,76,170.0,,TX5,11.154066378725599,11.1525387806003,8428,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B1,135,55224,TXPC_76FwLu170Tx6_D095,76,170.0,,TX6,11.195294878725598,11.203662299060158,8429,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B1,135,55225,TXPC_76FwLu170Tx7_D095,76,170.0,,TX7,11.152075878725599,11.153564150885847,8337,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B1,135,55226,TXPC_76FwLu170Tx8_D095,76,170.0,,TX8,11.399801878725599,11.389915015566462,8477,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B2,25,55219,TXPC_76FwLu170Tx1_D095,76,170.0,,TX1,12.0322574487256,11.955401921353335,7124,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B2,25,55220,TXPC_76FwLu170Tx2_D095,76,170.0,,TX2,11.6272724487256,11.619540172046312,7131,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B2,25,55221,TXPC_76FwLu170Tx3_D095,76,170.0,,TX3,11.8837424487256,11.84421918965316,7137,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B2,25,55222,TXPC_76FwLu170Tx4_D095,76,170.0,,TX4,11.8163424487256,11.799289404764927,7120,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B2,25,55223,TXPC_76FwLu170Tx5_D095,76,170.0,,TX5,11.7769924487256,11.753951825248922,7139,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B2,25,55224,TXPC_76FwLu170Tx6_D095,76,170.0,,TX6,11.7825324487256,11.763645630773995,7108,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B2,25,55225,TXPC_76FwLu170Tx7_D095,76,170.0,,TX7,11.7337224487256,11.734937570031107,7139,5.0
TXPA LUT170 @ 76GHz tests 55219-55226,TXPA,BE,B2,25,55226,TXPC_76FwLu170Tx8_D095,76,170.0,,TX8,12.1030074487256,12.048203664475178,7124,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B1,135,54219,TXPB_77FwLu170Tx1_D095,77,170.0,,TX1,10.8382310363273,10.849688894417485,8294,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B1,135,54220,TXPB_77FwLu170Tx2_D095,77,170.0,,TX2,11.0077830363273,11.01959566884587,8346,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B1,135,54221,TXPB_77FwLu170Tx3_D095,77,170.0,,TX3,11.0822730363273,11.094132660055301,8353,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B1,135,54222,TXPB_77FwLu170Tx4_D095,77,170.0,,TX4,10.9689480363273,10.979253107176534,8384,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B1,135,54223,TXPB_77FwLu170Tx5_D095,77,170.0,,TX5,11.0717080363273,11.087583356394031,8392,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B1,135,54224,TXPB_77FwLu170Tx6_D095,77,170.0,,TX6,11.0131480363273,11.029185928374112,8374,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B1,135,54225,TXPB_77FwLu170Tx7_D095,77,170.0,,TX7,11.0871030363273,11.101616183459766,8387,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B1,135,54226,TXPB_77FwLu170Tx8_D095,77,170.0,,TX8,10.7987890363273,10.816008089703427,8412,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B2,25,54219,TXPB_77FwLu170Tx1_D095,77,170.0,,TX1,11.4549282413273,11.4764985961389,7139,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B2,25,54220,TXPB_77FwLu170Tx2_D095,77,170.0,,TX2,11.7859182413273,11.785500533433675,7107,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B2,25,54221,TXPB_77FwLu170Tx3_D095,77,170.0,,TX3,11.941528241327301,11.937591286762665,7109,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B2,25,54222,TXPB_77FwLu170Tx4_D095,77,170.0,,TX4,11.7821282413273,11.784490989429635,7114,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B2,25,54223,TXPB_77FwLu170Tx5_D095,77,170.0,,TX5,11.9193982413273,11.919397930010515,7131,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B2,25,54224,TXPB_77FwLu170Tx6_D095,77,170.0,,TX6,11.8330882413273,11.842844543659417,7118,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B2,25,54225,TXPB_77FwLu170Tx7_D095,77,170.0,,TX7,11.8667632413273,11.867541661125394,7132,5.0
TXPA LUT170 @ 77GHz tests 54219-54226,TXPA,BE,B2,25,54226,TXPB_77FwLu170Tx8_D095,77,170.0,,TX8,11.3811982413273,11.41020971786463,7139,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B1,135,53251,TXPA_81FwLu170Tx1_D095,81,170.0,,TX1,10.5344705793342,10.544328063834499,8355,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B1,135,53252,TXPA_81FwLu170Tx2_D095,81,170.0,,TX2,10.703150579334201,10.707574692112575,8397,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B1,135,53253,TXPA_81FwLu170Tx3_D095,81,170.0,,TX3,10.5637105793342,10.574819037970943,8377,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B1,135,53254,TXPA_81FwLu170Tx4_D095,81,170.0,,TX4,10.671050579334201,10.678042385192834,8432,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B1,135,53255,TXPA_81FwLu170Tx5_D095,81,170.0,,TX5,10.6741705793342,10.690306100407453,8423,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B1,135,53256,TXPA_81FwLu170Tx6_D095,81,170.0,,TX6,10.6585855793342,10.66871148340328,8454,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B1,135,53257,TXPA_81FwLu170Tx7_D095,81,170.0,,TX7,10.679410579334201,10.6939752540015,8416,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B1,135,53258,TXPA_81FwLu170Tx8_D095,81,170.0,,TX8,10.6107455793342,10.613191462714749,8472,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B2,25,53251,TXPA_81FwLu170Tx1_D095,81,170.0,,TX1,11.0382550943342,11.039579559148752,7091,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B2,25,53252,TXPA_81FwLu170Tx2_D095,81,170.0,,TX2,11.1475500943342,11.14686148485845,7134,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B2,25,53253,TXPA_81FwLu170Tx3_D095,81,170.0,,TX3,11.2427950943342,11.242520254852364,7102,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B2,25,53254,TXPA_81FwLu170Tx4_D095,81,170.0,,TX4,11.2005900943342,11.192438997560005,7130,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B2,25,53255,TXPA_81FwLu170Tx5_D095,81,170.0,,TX5,11.3610750943342,11.362655751268507,7124,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B2,25,53256,TXPA_81FwLu170Tx6_D095,81,170.0,,TX6,11.2983450943342,11.289295106964007,7126,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B2,25,53257,TXPA_81FwLu170Tx7_D095,81,170.0,,TX7,11.3813950943342,11.384893817141219,7125,5.0
TXPA LUT170 @ 81GHz tests 53251-53258,TXPA,BE,B2,25,53258,TXPA_81FwLu170Tx8_D095,81,170.0,,TX8,11.0642000943342,11.07253161887838,7130,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B1,135,55227,TXPC_76FwLu182Tx1_D095,76,182.0,,TX1,11.7446247537256,11.740079210475898,8370,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B1,135,55228,TXPC_76FwLu182Tx2_D095,76,182.0,,TX2,11.5538147537256,11.559155104167232,8378,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B1,135,55229,TXPC_76FwLu182Tx3_D095,76,182.0,,TX3,11.558454753725599,11.559881570216236,8332,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B1,135,55230,TXPC_76FwLu182Tx4_D095,76,182.0,,TX4,11.5838047537256,11.589621443853027,8397,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B1,135,55231,TXPC_76FwLu182Tx5_D095,76,182.0,,TX5,11.5517097537256,11.551837716697412,8372,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B1,135,55232,TXPC_76FwLu182Tx6_D095,76,182.0,,TX6,11.5741047537256,11.581970460595466,8399,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B1,135,55233,TXPC_76FwLu182Tx7_D095,76,182.0,,TX7,11.5487947537256,11.550987067210503,8313,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B1,135,55234,TXPC_76FwLu182Tx8_D095,76,182.0,,TX8,11.778344753725598,11.771922440148266,8470,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B2,25,55227,TXPC_76FwLu182Tx1_D095,76,182.0,,TX1,12.5243779487256,12.451716801575923,7122,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B2,25,55228,TXPC_76FwLu182Tx2_D095,76,182.0,,TX2,12.1380829487256,12.13153553101829,7127,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B2,25,55229,TXPC_76FwLu182Tx3_D095,76,182.0,,TX3,12.3783229487256,12.343129052270505,7137,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B2,25,55230,TXPC_76FwLu182Tx4_D095,76,182.0,,TX4,12.3181729487256,12.302637452167096,7119,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B2,25,55231,TXPC_76FwLu182Tx5_D095,76,182.0,,TX5,12.2811029487256,12.258357883450351,7139,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B2,25,55232,TXPC_76FwLu182Tx6_D095,76,182.0,,TX6,12.280752948725599,12.264405419545456,7111,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B2,25,55233,TXPC_76FwLu182Tx7_D095,76,182.0,,TX7,12.241452948725598,12.24175670163217,7139,5.0
TXPA LUT182 @ 76GHz tests 55227-55234,TXPA,BE,B2,25,55234,TXPC_76FwLu182Tx8_D095,76,182.0,,TX8,12.5938929487256,12.541461695743982,7127,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B1,135,54227,TXPB_77FwLu182Tx1_D095,77,182.0,,TX1,11.248152221327299,11.259110663483568,8255,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B1,135,54228,TXPB_77FwLu182Tx2_D095,77,182.0,,TX2,11.3867122213273,11.400927019430771,8331,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B1,135,54229,TXPB_77FwLu182Tx3_D095,77,182.0,,TX3,11.4278522213273,11.441235228390632,8353,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B1,135,54230,TXPB_77FwLu182Tx4_D095,77,182.0,,TX4,11.344362221327302,11.358367147430373,8363,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B1,135,54231,TXPB_77FwLu182Tx5_D095,77,182.0,,TX5,11.435037221327299,11.452000934080576,8390,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B1,135,54232,TXPB_77FwLu182Tx6_D095,77,182.0,,TX6,11.3819522213273,11.397162753450539,8374,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B1,135,54233,TXPB_77FwLu182Tx7_D095,77,182.0,,TX7,11.436892221327302,11.452426759532091,8389,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B1,135,54234,TXPB_77FwLu182Tx8_D095,77,182.0,,TX8,11.2126022213273,11.227124488741424,8384,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B2,25,54227,TXPB_77FwLu182Tx1_D095,77,182.0,,TX1,11.965341791327301,11.984964656835848,7138,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B2,25,54228,TXPB_77FwLu182Tx2_D095,77,182.0,,TX2,12.2788567913273,12.27878912944667,7104,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B2,25,54229,TXPB_77FwLu182Tx3_D095,77,182.0,,TX3,12.4181967913273,12.415392619617238,7105,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B2,25,54230,TXPB_77FwLu182Tx4_D095,77,182.0,,TX4,12.2750317913273,12.277945944870606,7112,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B2,25,54231,TXPB_77FwLu182Tx5_D095,77,182.0,,TX5,12.4055367913273,12.40524534852028,7125,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B2,25,54232,TXPB_77FwLu182Tx6_D095,77,182.0,,TX6,12.3205167913273,12.330811376652012,7114,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B2,25,54233,TXPB_77FwLu182Tx7_D095,77,182.0,,TX7,12.3528717913273,12.352807482965908,7128,5.0
TXPA LUT182 @ 77GHz tests 54227-54234,TXPA,BE,B2,25,54234,TXPB_77FwLu182Tx8_D095,77,182.0,,TX8,11.8937967913273,11.92079338328696,7139,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B1,135,53259,TXPA_81FwLu182Tx1_D095,81,182.0,,TX1,10.9117791643342,10.925890398585697,8350,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B1,135,53260,TXPA_81FwLu182Tx2_D095,81,182.0,,TX2,11.0513841643342,11.063058475612216,8388,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B1,135,53261,TXPA_81FwLu182Tx3_D095,81,182.0,,TX3,10.9178291643342,10.935287081020789,8366,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B1,135,53262,TXPA_81FwLu182Tx4_D095,81,182.0,,TX4,11.0213991643342,11.03277605193064,8425,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B1,135,53263,TXPA_81FwLu182Tx5_D095,81,182.0,,TX5,11.024139164334201,11.043830465891313,8413,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B1,135,53264,TXPA_81FwLu182Tx6_D095,81,182.0,,TX6,11.0030991643342,11.01816346464233,8438,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B1,135,53265,TXPA_81FwLu182Tx7_D095,81,182.0,,TX7,11.0255741643342,11.043791792279926,8402,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B1,135,53266,TXPA_81FwLu182Tx8_D095,81,182.0,,TX8,10.9837591643342,10.990020399482423,8467,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B2,25,53259,TXPA_81FwLu182Tx1_D095,81,182.0,,TX1,11.5326713443342,11.53372563690692,7082,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B2,25,53260,TXPA_81FwLu182Tx2_D095,81,182.0,,TX2,11.643731344334201,11.642685102572875,7131,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B2,25,53261,TXPA_81FwLu182Tx3_D095,81,182.0,,TX3,11.727426344334202,11.727314406622813,7096,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B2,25,53262,TXPA_81FwLu182Tx4_D095,81,182.0,,TX4,11.694756344334202,11.687595061707201,7126,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B2,25,53263,TXPA_81FwLu182Tx5_D095,81,182.0,,TX5,11.843841344334201,11.847398183188776,7124,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B2,25,53264,TXPA_81FwLu182Tx6_D095,81,182.0,,TX6,11.7828813443342,11.77525742970348,7122,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B2,25,53265,TXPA_81FwLu182Tx7_D095,81,182.0,,TX7,11.862946344334201,11.866281669993942,7124,5.0
TXPA LUT182 @ 81GHz tests 53259-53266,TXPA,BE,B2,25,53266,TXPA_81FwLu182Tx8_D095,81,182.0,,TX8,11.5600413443342,11.568236201957992,7129,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B1,135,55235,TXPC_76FwLu195Tx1_D095,76,195.0,,TX1,12.057520348725602,12.053410121898079,8372,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B1,135,55236,TXPC_76FwLu195Tx2_D095,76,195.0,,TX2,11.906320348725602,11.913856396589667,8357,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B1,135,55237,TXPC_76FwLu195Tx3_D095,76,195.0,,TX3,11.893460348725602,11.896859844212422,8309,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B1,135,55238,TXPC_76FwLu195Tx4_D095,76,195.0,,TX4,11.914230348725603,11.924051987521588,8372,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B1,135,55239,TXPC_76FwLu195Tx5_D095,76,195.0,,TX5,11.892230348725601,11.895341799348804,8344,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B1,135,55240,TXPC_76FwLu195Tx6_D095,76,195.0,,TX6,11.8949153487256,11.903805124423194,8386,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B1,135,55241,TXPC_76FwLu195Tx7_D095,76,195.0,,TX7,11.890340348725601,11.893106242816346,8309,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B1,135,55242,TXPC_76FwLu195Tx8_D095,76,195.0,,TX8,12.101785348725603,12.097869013503693,8472,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B2,25,55235,TXPC_76FwLu195Tx1_D095,76,195.0,,TX1,13.0166738987256,12.950107725643274,7118,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B2,25,55236,TXPC_76FwLu195Tx2_D095,76,195.0,,TX2,12.6566638987256,12.650517451911119,7126,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B2,25,55237,TXPC_76FwLu195Tx3_D095,76,195.0,,TX3,12.8786638987256,12.84777096389729,7135,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B2,25,55238,TXPC_76FwLu195Tx4_D095,76,195.0,,TX4,12.8265838987256,12.812019835215695,7117,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B2,25,55239,TXPC_76FwLu195Tx5_D095,76,195.0,,TX5,12.7914438987256,12.769122529803083,7137,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B2,25,55240,TXPC_76FwLu195Tx6_D095,76,195.0,,TX6,12.785073898725601,12.770762970847068,7113,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B2,25,55241,TXPC_76FwLu195Tx7_D095,76,195.0,,TX7,12.7544138987256,12.755353632544598,7138,5.0
TXPA LUT195 @ 76GHz tests 55235-55242,TXPA,BE,B2,25,55242,TXPC_76FwLu195Tx8_D095,76,195.0,,TX8,13.0883938987256,13.03809600642438,7131,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B1,135,54235,TXPB_77FwLu195Tx1_D095,77,195.0,,TX1,11.6434733413273,11.652095245840133,8221,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B1,135,54236,TXPB_77FwLu195Tx2_D095,77,195.0,,TX2,11.7489583413273,11.765334031877913,8318,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B1,135,54237,TXPB_77FwLu195Tx3_D095,77,195.0,,TX3,11.755133341327301,11.768825033248307,8355,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B1,135,54238,TXPB_77FwLu195Tx4_D095,77,195.0,,TX4,11.7045433413273,11.719750013178,8359,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B1,135,54239,TXPB_77FwLu195Tx5_D095,77,195.0,,TX5,11.7814833413273,11.798612815287497,8391,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B1,135,54240,TXPB_77FwLu195Tx6_D095,77,195.0,,TX6,11.7308133413273,11.747109045821281,8389,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B1,135,54241,TXPB_77FwLu195Tx7_D095,77,195.0,,TX7,11.7680033413273,11.784497139684639,8401,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B1,135,54242,TXPB_77FwLu195Tx8_D095,77,195.0,,TX8,11.6108333413273,11.622757081837422,8351,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B2,25,54235,TXPB_77FwLu195Tx1_D095,77,195.0,,TX1,12.4477188913273,12.464812088301242,7138,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B2,25,54236,TXPB_77FwLu195Tx2_D095,77,195.0,,TX2,12.7444138913273,12.74407343723056,7091,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B2,25,54237,TXPB_77FwLu195Tx3_D095,77,195.0,,TX3,12.8634788913273,12.861194708689192,7096,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B2,25,54238,TXPB_77FwLu195Tx4_D095,77,195.0,,TX4,12.7385438913273,12.742511689105388,7111,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B2,25,54239,TXPB_77FwLu195Tx5_D095,77,195.0,,TX5,12.8597038913273,12.860484036010543,7119,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B2,25,54240,TXPB_77FwLu195Tx6_D095,77,195.0,,TX6,12.7786238913273,12.788825322912167,7111,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B2,25,54241,TXPB_77FwLu195Tx7_D095,77,195.0,,TX7,12.806463891327299,12.806635466429167,7117,5.0
TXPA LUT195 @ 77GHz tests 54235-54242,TXPA,BE,B2,25,54242,TXPB_77FwLu195Tx8_D095,77,195.0,,TX8,12.378823891327299,12.403684053815041,7139,5.0
TXPA LUT195 @ 81GHz tests 53267-53274,TXPA,BE,B1,135,53267,TXPA_81FwLu195Tx1_D095,81,195.0,,TX1,11.255273334334198,11.272402604905528,8349,5.0
TXPA LUT195 @ 81GHz tests 53267-53274,TXPA,BE,B1,135,53268,TXPA_81FwLu195Tx2_D095,81,195.0,,TX2,11.366223334334201,11.383882292767073,8372,5.0
TXPA LUT195 @ 81GHz tests 53267-53274,TXPA,BE,B1,135,53269,TXPA_81FwLu195Tx3_D095,81,195.0,,TX3,11.239253334334201,11.261068645825292,8363,5.0
TXPA LUT195 @ 81GHz tests 53267-53274,TXPA,BE,B1,135,53270,TXPA_81FwLu195Tx4_D095,81,195.0,,TX4,11.3348183343342,11.350996623307584,8416,5.0
TXPA LUT195 @ 81GHz tests 53267-53274,TXPA,BE,B1,135,53271,TXPA_81FwLu195Tx5_D095,81,195.0,,TX5,11.339063334334199,11.361267869508584,8401,5.0
TXPA LUT195 @ 81GHz tests 53267-53274,TXPA,BE,B1,135,53272,TXPA_81FwLu195Tx6_D095,81,195.0,,TX6,11.3122633343342,11.331501089968839,8430,5.0
TXPA LUT195 @ 81GHz tests 53267-53274,TXPA,BE,B1,135,53273,TXPA_81FwLu195Tx7_D095,81,195.0,,TX7,11.339643334334198,11.358921170431062,8383,5.0
TXPA LUT195 @ 81GHz tests 53267-53274,TXPA,BE,B1,135,53274,TXPA_81FwLu195Tx8_D095,81,195.0,,TX8,11.3217633343342,11.332354251483473,8461,5.0
TXPA LUT195 @ 81GHz tests 53267-53274,TXPA,BE,B2,25,53267,TXPA_81FwLu195Tx1_D095,81,195.0,,TX1,11.997521024334201,11.999164935596038,7077,5.0
TXPA LUT195 @ 81GHz tests 53267-53274,TXPA,BE,B2,25,53268,TXPA_81FwLu195Tx2_D095,81,195.0,,TX2,12.110701024334201,12.10901331357533,7129,5.0
